@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,238.0,2.0,1.0,10.0,206.0,5.0,22.0,214.0,360.0,2.0,484.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.555555556
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.588235294
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,575.0,2.0,2.0,43.0,742.0,12.0,10.0,121.0,409.0,3.0,31.0,10.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.493530499
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,153.0,2.0,0.0,0.0,525.0,5.0,11.0,184.0,118.0,2.0,345.0,4.0,1.0,19.0,2.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.814986124
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,220.0,2.0,1.0,7.0,196.0,10.0,14.0,224.0,350.0,1.0,436.0,5.0,0.0,0.0,1.0,14.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.110132159
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,504.0,6.0,11.0,59.0,38.0,19.0,9.0,178.0,180.0,1.0,162.0,19.0,0.0,0.0,1.0,105.0,1.0,4.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.837696335
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,453.0,1.0,1.0,51.0,448.0,7.0,50.0,314.0,162.0,3.0,173.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.896189225
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,552.0,9.0,6.0,93.0,23.0,19.0,13.0,150.0,203.0,1.0,197.0,8.0,0.0,0.0,1.0,139.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.909090909
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,403.0,1.0,1.0,18.0,517.0,6.0,34.0,362.0,221.0,3.0,180.0,13.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,3.0,122.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.119205298
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,606.0,1.0,1.0,84.0,267.0,29.0,3.0,299.0,145.0,1.0,118.0,18.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.691924227
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,277.0,3.0,1.0,1.0,397.0,8.0,21.0,429.0,262.0,3.0,435.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.48
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,228.0,2.0,1.0,6.0,551.0,2.0,18.0,200.0,175.0,2.0,282.0,15.0,1.0,23.0,1.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.090909091
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,473.0,3.0,9.0,64.0,12.0,19.0,13.0,181.0,233.0,1.0,213.0,4.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.17270195
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,483.0,1.0,1.0,34.0,327.0,14.0,11.0,160.0,171.0,4.0,69.0,7.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.96214511
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,168.0,7.0,1.0,18.0,192.0,6.0,3.0,201.0,288.0,4.0,405.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.180094787
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2342923/1/,181.0,3.0,0.0,0.0,577.0,2.0,10.0,194.0,131.0,3.0,265.0,44.0,1.0,11.0,2.0,63.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.535557507
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,470.0,8.0,11.0,71.0,135.0,9.0,7.0,134.0,87.0,1.0,191.0,10.0,1.0,1.0,1.0,99.0,1.0,97.0,1.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.752196837
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4417787/1/,429.0,1.0,8.0,60.0,280.0,3.0,9.0,135.0,52.0,1.0,42.0,21.0,1.0,0.0,1.0,5.0,3.0,9.0,0.0,0.0,0.0,51.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.418314256
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,420.0,10.0,1.0,335.0,262.0,2.0,7.0,38.0,0.0,4.0,31.0,82.0,3.0,16.0,2.0,12.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.673618352
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,528.0,4.0,7.0,90.0,45.0,12.0,8.0,115.0,186.0,1.0,170.0,13.0,0.0,0.0,2.0,139.0,1.0,92.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.544600939
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2342923/1/,220.0,2.0,0.0,0.0,530.0,3.0,21.0,151.0,81.0,5.0,338.0,31.0,1.0,25.0,1.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.68174727
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,469.0,1.0,6.0,48.0,204.0,11.0,10.0,189.0,59.0,1.0,37.0,18.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,48.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.962920046
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4167590/1/,311.0,4.0,1.0,272.0,302.0,2.0,7.0,177.0,1.0,4.0,45.0,43.0,3.0,13.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.709976798
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,358.0,2.0,2.0,102.0,124.0,25.0,12.0,234.0,30.0,1.0,297.0,10.0,0.0,0.0,1.0,198.0,2.0,42.0,0.0,0.0,0.0,35.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,162.574468085
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341765/1/,240.0,3.0,3.0,87.0,10.0,9.0,1.0,531.0,457.0,1.0,11.0,81.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,135.302869288
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,426.0,1.0,2.0,122.0,200.0,4.0,19.0,174.0,63.0,1.0,30.0,11.0,1.0,7.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,55.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.035242291
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4167590/1/,335.0,4.0,1.0,284.0,272.0,3.0,7.0,133.0,22.0,4.0,38.0,50.0,3.0,11.0,2.0,22.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.246636771
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,345.0,1.0,2.0,138.0,144.0,19.0,8.0,375.0,50.0,1.0,388.0,6.0,1.0,1.0,1.0,139.0,1.0,34.0,0.0,0.0,0.0,25.0,4.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,181.794258373
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,312.0,2.0,3.0,147.0,10.0,25.0,1.0,535.0,559.0,1.0,11.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,158.581730769
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1126978/2/,270.0,3.0,9.0,334.0,0.0,4.0,26.0,565.0,36.0,2.0,361.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.979274611
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2240191/1/,348.0,5.0,1.0,312.0,231.0,5.0,13.0,69.0,31.0,6.0,9.0,45.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19089317
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1126978/2/,238.0,3.0,7.0,271.0,0.0,2.0,21.0,510.0,70.0,3.0,350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.513513514
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2240191/1/,402.0,7.0,1.0,347.0,288.0,3.0,9.0,73.0,36.0,4.0,4.0,51.0,3.0,10.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.794642857
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,342.0,2.0,2.0,100.0,130.0,14.0,7.0,357.0,37.0,1.0,376.0,6.0,0.0,1.0,1.0,157.0,1.0,40.0,0.0,0.0,0.0,33.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,172.217958557
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341765/1/,300.0,2.0,4.0,150.0,16.0,9.0,1.0,520.0,473.0,1.0,17.0,48.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,143.236196319
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2240191/1/,373.0,6.0,1.0,343.0,286.0,3.0,14.0,100.0,18.0,4.0,7.0,44.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.48362956
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1126978/2/,213.0,3.0,6.0,351.0,0.0,3.0,25.0,650.0,6.0,2.0,365.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.264925373
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343240/1/,287.0,4.0,1.0,300.0,128.0,11.0,14.0,233.0,63.0,1.0,9.0,120.0,3.0,39.0,1.0,12.0,1.0,1.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,121.559888579
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2340350/1/,441.0,3.0,1.0,216.0,202.0,1.0,1.0,170.0,22.0,2.0,8.0,19.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.575139147
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2240191/1/,372.0,3.0,1.0,285.0,306.0,2.0,6.0,168.0,0.0,3.0,41.0,51.0,1.0,5.0,1.0,22.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.838174274
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,591.0,3.0,2.0,35.0,96.0,12.0,15.0,32.0,189.0,1.0,317.0,6.0,0.0,0.0,3.0,204.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.143600416
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,302.0,6.0,1.0,309.0,133.0,12.0,15.0,231.0,115.0,0.0,0.0,178.0,2.0,38.0,1.0,39.0,0.0,0.0,2.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,130.536585366
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,420.0,3.0,5.0,238.0,170.0,5.0,1.0,234.0,48.0,2.0,3.0,16.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.527859238
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,321.0,6.0,1.0,234.0,78.0,14.0,10.0,173.0,118.0,1.0,71.0,145.0,2.0,37.0,1.0,12.0,0.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,126.070588235
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,424.0,3.0,1.0,174.0,180.0,4.0,1.0,127.0,14.0,1.0,2.0,18.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3160377358
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/3488858/1/,610.0,3.0,3.0,46.0,138.0,23.0,13.0,30.0,153.0,1.0,272.0,11.0,0.0,0.0,2.0,211.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.070484581
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2240191/1/,339.0,4.0,1.0,301.0,280.0,2.0,8.0,122.0,6.0,3.0,39.0,38.0,2.0,7.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.652701213
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,250.0,5.0,1.0,305.0,170.0,18.0,29.0,204.0,202.0,2.0,24.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.770992366
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,332.0,2.0,3.0,244.0,26.0,45.0,1.0,394.0,389.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.285714286
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,540.0,3.0,3.0,22.0,95.0,18.0,13.0,45.0,174.0,1.0,266.0,10.0,0.0,0.0,2.0,165.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.363636364
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2240191/1/,341.0,7.0,1.0,239.0,275.0,2.0,5.0,131.0,7.0,5.0,51.0,42.0,4.0,25.0,2.0,8.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.565853659
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,277.0,3.0,1.0,334.0,190.0,16.0,23.0,149.0,192.0,1.0,5.0,106.0,2.0,23.0,2.0,28.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,112.134292566
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,304.0,2.0,5.0,151.0,8.0,26.0,1.0,518.0,452.0,1.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,137.726180945
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,359.0,2.0,2.0,110.0,185.0,25.0,14.0,299.0,37.0,1.0,319.0,6.0,0.0,0.0,1.0,205.0,1.0,47.0,0.0,0.0,0.0,27.0,4.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,167.216174184
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,455.0,3.0,3.0,219.0,204.0,3.0,1.0,263.0,43.0,1.0,3.0,10.0,0.0,0.0,2.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.583850932
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,455.0,1.0,6.0,9.0,290.0,4.0,21.0,209.0,55.0,3.0,18.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.097345133
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,458.0,1.0,2.0,47.0,253.0,3.0,21.0,195.0,31.0,1.0,19.0,37.0,1.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,54.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.997084548
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,328.0,3.0,3.0,112.0,142.0,16.0,10.0,291.0,60.0,1.0,304.0,8.0,0.0,1.0,1.0,216.0,1.0,68.0,0.0,0.0,0.0,13.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,158.792535675
