@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute Base NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute hotkey22 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,18.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,125.0,1.0,0.0,51.0,61.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.331753555
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,61.0,1.0,5.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.412844037
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,72.0,1.0,4.0,7.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.300906843
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,38.0,0.0,1.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4371357202
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,32.0,0.0,1.0,33.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2682215743
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,36.0,0.0,1.0,42.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3752665245
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,40.0,0.0,1.0,44.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.887104393
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,37.0,0.0,1.0,38.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1818181818
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,44.0,0.0,1.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.270718232
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,69.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,97.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.084070796
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,61.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,86.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.74025974
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,106.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.239951279
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,87.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.623115578
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,95.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.82208589
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,59.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,98.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.304347826
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,85.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.257249766
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,57.0,0.0,1.0,93.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.858956276
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,78.0,0.0,1.0,97.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.615384615
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,81.0,0.0,1.0,93.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.557939914
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,93.0,0.0,1.0,112.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.272727273
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,107.0,0.0,1.0,133.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.313901345
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,93.0,0.0,1.0,110.0,0.0,1.0,1.0,1.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.677130045
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,89.0,0.0,1.0,110.0,0.0,0.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.27510917
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,116.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.247729149
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,67.0,1.0,4.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.985074627
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,39.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,97.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.229275579
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,75.0,1.0,4.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.134831461
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,70.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.573739296
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,54.0,1.0,5.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.385347288
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,62.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,101.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.786316776
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,54.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.53197405
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,67.0,0.0,1.0,95.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.791907514
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,32.0,0.0,1.0,37.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1098265896
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,19.0,0.0,1.0,103.0,0.0,2.0,2.0,5.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.951672862
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,34.0,0.0,1.0,41.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8104089219
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,66.0,0.0,1.0,90.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.191759113
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,32.0,0.0,1.0,60.0,0.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0407523511
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,51.0,0.0,1.0,79.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.63562753
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,41.0,0.0,1.0,39.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9028340081
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,57.0,1.0,4.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.379421222
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,64.0,1.0,2.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.204081633
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,65.0,1.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.076539101
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,72.0,1.0,4.0,5.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.337976984
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,98.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.265486726
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,62.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,94.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.706484642
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,94.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.333333333
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,47.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,129.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.131979695
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,40.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,100.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.412935323
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,65.0,0.0,1.0,86.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.730639731
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,82.0,0.0,1.0,111.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.94893617
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,64.0,0.0,1.0,92.0,0.0,1.0,1.0,1.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.959028832
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,44.0,0.0,1.0,42.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1935483871
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,43.0,0.0,1.0,43.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7262569832
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,42.0,0.0,1.0,40.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8562874251
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,42.0,0.0,1.0,47.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5027422303
