@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,218.0,4.0,2.0,32.0,196.0,0.0,3.0,13.0,0.0,2.0,231.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3518631643
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,354.0,4.0,5.0,13.0,273.0,9.0,15.0,90.0,179.0,2.0,85.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,143.154362416
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,122.0,1.0,1.0,86.0,463.0,2.0,4.0,334.0,26.0,1.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,144.023323615
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,390.0,2.0,0.0,0.0,411.0,2.0,6.0,192.0,121.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.325581395
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,376.0,2.0,5.0,54.0,336.0,5.0,19.0,126.0,70.0,1.0,82.0,8.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,149.949152542
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,121.0,1.0,1.0,74.0,319.0,2.0,10.0,177.0,32.0,1.0,24.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.6239717979
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,326.0,2.0,1.0,0.0,403.0,1.0,14.0,211.0,101.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.309495897
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,64.0,3.0,3.0,5.0,77.0,8.0,8.0,33.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.617021277
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,340.0,4.0,1.0,412.0,262.0,7.0,9.0,219.0,64.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,138.387096774
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,408.0,1.0,1.0,120.0,440.0,1.0,1.0,50.0,111.0,1.0,115.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,165.163636364
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,367.0,5.0,1.0,486.0,208.0,8.0,5.0,257.0,31.0,2.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,112.383341696
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,425.0,1.0,1.0,143.0,442.0,1.0,5.0,112.0,100.0,1.0,86.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,170.311418685
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,328.0,3.0,1.0,330.0,251.0,5.0,16.0,237.0,63.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,110.256797583
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,464.0,1.0,1.0,147.0,446.0,2.0,6.0,114.0,50.0,1.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,163.196544276
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,177.0,1.0,1.0,202.0,425.0,1.0,7.0,195.0,6.0,1.0,42.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,131.479820628
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,224.0,1.0,1.0,200.0,454.0,0.0,5.0,209.0,0.0,1.0,49.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,137.526080477
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,437.0,1.0,1.0,122.0,477.0,1.0,3.0,129.0,102.0,1.0,73.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,162.944162437
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,243.0,1.0,1.0,63.0,276.0,2.0,5.0,109.0,56.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.184210526
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,199.0,1.0,1.0,119.0,371.0,1.0,3.0,214.0,3.0,1.0,39.0,5.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,114.255319149
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,366.0,3.0,1.0,511.0,210.0,10.0,9.0,289.0,63.0,1.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,143.567362429
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,380.0,1.0,1.0,9.0,416.0,3.0,3.0,88.0,244.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,158.693181818
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,379.0,3.0,1.0,490.0,184.0,8.0,8.0,286.0,44.0,1.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,151.826086957
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,353.0,2.0,0.0,0.0,401.0,1.0,9.0,162.0,135.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.925650558
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,428.0,1.0,3.0,113.0,419.0,4.0,3.0,166.0,83.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,160.701492537
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,296.0,3.0,1.0,365.0,290.0,5.0,5.0,248.0,83.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,119.856915739
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,429.0,2.0,2.0,9.0,487.0,5.0,3.0,87.0,260.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185.055643879
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,257.0,4.0,1.0,387.0,284.0,10.0,6.0,238.0,36.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,137.260273973
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,118.0,1.0,2.0,130.0,378.0,1.0,2.0,188.0,1.0,1.0,34.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,118.423028786
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,300.0,4.0,1.0,462.0,298.0,8.0,4.0,249.0,44.0,1.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,128.489405332
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,127.0,1.0,2.0,154.0,398.0,1.0,4.0,160.0,25.0,1.0,38.0,6.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,126.807928913
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,353.0,3.0,1.0,519.0,305.0,6.0,2.0,207.0,65.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,151.986970684
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,97.0,1.0,4.0,192.0,480.0,1.0,4.0,202.0,1.0,1.0,47.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,135.942668137
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,191.0,5.0,21.0,52.0,379.0,16.0,2.0,315.0,288.0,6.0,36.0,12.0,2.0,10.0,3.0,76.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.069444444
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,222.0,5.0,22.0,45.0,363.0,23.0,1.0,249.0,322.0,5.0,67.0,10.0,2.0,9.0,2.0,92.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.547655068
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,304.0,1.0,3.0,460.0,0.0,4.0,6.0,170.0,233.0,1.0,0.0,62.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,155.50049554
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,231.0,3.0,3.0,57.0,133.0,1.0,3.0,42.0,0.0,2.0,234.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1808191808
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,316.0,1.0,3.0,520.0,0.0,5.0,4.0,176.0,284.0,1.0,0.0,46.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,167.214611872
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,272.0,3.0,3.0,32.0,170.0,0.0,7.0,43.0,0.0,1.0,276.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9287925697
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,212.0,4.0,27.0,77.0,456.0,24.0,1.0,229.0,301.0,8.0,55.0,10.0,1.0,5.0,2.0,62.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.991485336
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,272.0,5.0,2.0,52.0,146.0,0.0,7.0,23.0,0.0,1.0,227.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7109004739
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,287.0,2.0,3.0,61.0,222.0,0.0,4.0,20.0,0.0,3.0,320.0,15.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6806883365
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,219.0,4.0,20.0,40.0,328.0,13.0,1.0,247.0,266.0,5.0,83.0,11.0,1.0,14.0,2.0,81.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.868446139
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,269.0,4.0,2.0,32.0,133.0,0.0,7.0,35.0,0.0,1.0,224.0,8.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1804123711
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,201.0,4.0,18.0,62.0,515.0,16.0,1.0,298.0,365.0,4.0,248.0,10.0,0.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.450381679
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,306.0,1.0,3.0,540.0,65.0,19.0,19.0,205.0,72.0,0.0,0.0,5.0,0.0,0.0,1.0,474.0,1.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.158316633
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,356.0,1.0,3.0,477.0,0.0,5.0,5.0,134.0,209.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153.397129187
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,315.0,1.0,3.0,599.0,50.0,28.0,14.0,251.0,93.0,1.0,0.0,9.0,0.0,0.0,1.0,512.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.157303371
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,380.0,1.0,3.0,510.0,0.0,6.0,4.0,82.0,232.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,157.6875
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,252.0,5.0,21.0,51.0,319.0,18.0,1.0,298.0,241.0,7.0,121.0,11.0,1.0,8.0,3.0,84.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.533156499
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,356.0,1.0,3.0,543.0,0.0,4.0,11.0,139.0,245.0,1.0,0.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,158.287731686
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,318.0,2.0,4.0,591.0,94.0,18.0,10.0,165.0,151.0,1.0,3.0,8.0,0.0,0.0,1.0,525.0,1.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.567154679
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,213.0,4.0,25.0,80.0,409.0,20.0,1.0,311.0,257.0,5.0,76.0,12.0,2.0,13.0,2.0,60.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.215733015
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,372.0,1.0,3.0,500.0,0.0,6.0,8.0,102.0,236.0,1.0,0.0,89.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,169.065088757
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,237.0,5.0,3.0,294.0,17.0,10.0,1.0,373.0,273.0,1.0,39.0,16.0,0.0,0.0,2.0,27.0,1.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.128712871
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,260.0,4.0,6.0,353.0,21.0,11.0,1.0,446.0,258.0,1.0,154.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.072
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,224.0,2.0,5.0,393.0,3.0,11.0,1.0,465.0,302.0,2.0,85.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.766666667
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,350.0,0.0,1.0,5.0,0.0,3.0,9.0,149.0,42.0,0.0,0.0,8.0,0.0,0.0,2.0,618.0,1.0,0.0,4.0,7.0,506.0,18.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,203.20610687
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,189.0,4.0,1.0,244.0,103.0,8.0,3.0,63.0,12.0,1.0,21.0,59.0,0.0,0.0,1.0,4.0,0.0,7.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9446808511
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,154.0,1.0,1.0,243.0,57.0,4.0,3.0,67.0,29.0,2.0,30.0,97.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7260273973
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,369.0,0.0,1.0,15.0,0.0,3.0,8.0,192.0,35.0,0.0,0.0,24.0,0.0,0.0,3.0,601.0,1.0,0.0,4.0,4.0,498.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,222.388331814
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,376.0,0.0,3.0,18.0,0.0,5.0,10.0,119.0,33.0,0.0,0.0,5.0,0.0,0.0,2.0,650.0,1.0,1.0,5.0,7.0,540.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,212.592592593
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,332.0,0.0,2.0,18.0,0.0,4.0,11.0,197.0,10.0,0.0,0.0,12.0,0.0,0.0,3.0,617.0,1.0,0.0,5.0,5.0,506.0,10.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,191.810089021
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,363.0,1.0,4.0,447.0,235.0,14.0,23.0,137.0,93.0,1.0,22.0,7.0,0.0,0.0,1.0,425.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.558951965
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,344.0,1.0,4.0,491.0,49.0,5.0,22.0,157.0,42.0,1.0,0.0,5.0,0.0,0.0,1.0,552.0,1.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.469496021
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,280.0,2.0,5.0,354.0,10.0,10.0,1.0,439.0,282.0,2.0,93.0,3.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/4234852/1/,239.0,3.0,1.0,260.0,95.0,5.0,13.0,62.0,23.0,2.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6408839779
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,247.0,1.0,5.0,342.0,4.0,19.0,1.0,388.0,332.0,2.0,120.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.097065463
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,183.0,5.0,1.0,196.0,104.0,5.0,18.0,111.0,23.0,1.0,10.0,4.0,0.0,0.0,3.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9163879599
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,337.0,2.0,6.0,549.0,225.0,13.0,19.0,140.0,37.0,0.0,0.0,10.0,1.0,4.0,1.0,496.0,1.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.241195304
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,197.0,1.0,5.0,387.0,3.0,14.0,1.0,464.0,383.0,1.0,133.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.928783383
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,201.0,3.0,1.0,232.0,89.0,10.0,8.0,49.0,29.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
